-3.393134320140313687e+00,2.645038282823789277e+00,9.568942916716583369e+00,8.169067510673635013e+00,-9.510030086780679071e+00
-3.922735753985651996e+00,2.806570370594152930e+00,1.154764377735117975e+01,1.024116700350461073e+01,-1.099576647565926457e+01
-4.049756312031223437e+00,3.305769992528952095e+00,1.130440446871592108e+01,9.517046255374021158e+00,-1.128777161237163540e+01
-4.306880431756479055e+00,3.067507299929278286e+00,1.271441603303337864e+01,1.131027022758896550e+01,-1.205308417336069127e+01
-4.054357399663471639e+00,3.300067542429997225e+00,1.162441328428371001e+01,9.838468066269388856e+00,-1.141017543566823278e+01
-4.303309787168816847e+00,3.064533111976732727e+00,1.250124342484299333e+01,1.110348701673548533e+01,-1.196795387430563551e+01
-4.310793499519678385e+00,3.510599089995348976e+00,1.189667417705056174e+01,1.001565832105789866e+01,-1.194563953928725653e+01
-4.775509852702584546e+00,3.477137320125636144e+00,1.409014156824157915e+01,1.246319746835402853e+01,-1.336803602614644682e+01
-5.199369011349255665e+00,4.098463569478388635e+00,1.512614447703854026e+01,1.302035166892026297e+01,-1.458800544641989205e+01
-5.292004316623062365e+00,4.076036019841594360e+00,1.568306799172210120e+01,1.364278913981935126e+01,-1.490915278898649277e+01
-4.756334308378060705e+00,3.545416321820407113e+00,1.422282218477398175e+01,1.250474722649841297e+01,-1.342089692127305689e+01
-4.295141140241132582e+00,3.406494205605770098e+00,1.181289864685935420e+01,1.004200833418959071e+01,-1.184879573851407564e+01
-3.785002054271721761e+00,2.791155822785687857e+00,1.073621771717920836e+01,9.388473485626771975e+00,-1.050059788692221119e+01
-3.645574609487433282e+00,2.777809478924972098e+00,1.047219252121210786e+01,9.065098809463853158e+00,-1.020993667046625220e+01
-4.218831224653544432e+00,3.214641646306978018e+00,1.188359767509540355e+01,1.028278953537896356e+01,-1.169014671846731090e+01
-4.739065586850385259e+00,3.655649527423023404e+00,1.364006451702470279e+01,1.180188441137170052e+01,-1.322901778353927327e+01
-5.180943550682092891e+00,3.949110955810019252e+00,1.544447545420565326e+01,1.348849673602958710e+01,-1.461711374931924112e+01
-5.156296370418008479e+00,3.991991231174944588e+00,1.532020934202930107e+01,1.330467827173206885e+01,-1.455641389124666318e+01
-4.770602986297429737e+00,3.620434575285424117e+00,1.381835683250679203e+01,1.203379452352650425e+01,-1.332229329127160433e+01
-4.226480143143781731e+00,3.271231689927596609e+00,1.182213105460304092e+01,1.016352689999814274e+01,-1.170195033145538233e+01
-3.688300052509431826e+00,2.779058717705296999e+00,1.063350955656458297e+01,9.245872911992391252e+00,-1.032760645444093583e+01
-3.633570548226010111e+00,2.698487669336849137e+00,1.039822779076452797e+01,9.075241015633332964e+00,-1.013228488217174394e+01
-3.949974473669151998e+00,3.102481069590013796e+00,1.084770470218444771e+01,9.242354228568023800e+00,-1.089711992804590324e+01
-4.301152874503957335e+00,3.202766430579594648e+00,1.258941630194776984e+01,1.103270726045237637e+01,-1.205722322962785498e+01
-4.577630144210098173e+00,3.546961082064735038e+00,1.354192094749206987e+01,1.173499253860841129e+01,-1.292935151813959926e+01
-4.821291100405698415e+00,3.663045994918186388e+00,1.400561548599592498e+01,1.219893490293536154e+01,-1.347633486967733596e+01
-5.458445347178201956e+00,4.219273733338601673e+00,1.545189182879779821e+01,1.336284574902196454e+01,-1.508991639233318871e+01
-4.817155863589667852e+00,3.929649480530735151e+00,1.318623199251458544e+01,1.110719076530677896e+01,-1.326341500806963936e+01
-4.735789996099578403e+00,3.402174469601827234e+00,1.356474542818091500e+01,1.202325034661153325e+01,-1.306778182631542329e+01
-4.803670417045030838e+00,3.910669104796981710e+00,1.326272973860935878e+01,1.119541390201819375e+01,-1.326553592957819561e+01
-5.819823677639028858e+00,4.448738365773815318e+00,1.700804491766006521e+01,1.483347892246102795e+01,-1.624890601491489406e+01
-5.326983086575898696e+00,4.087544842477967677e+00,1.560371143459944498e+01,1.358409750820668016e+01,-1.491170703154609356e+01
-4.609297130865570580e+00,3.602538223051680255e+00,1.264778488122036570e+01,1.083054336478914692e+01,-1.264247317479591715e+01
-3.946769675250172860e+00,2.984286001033382263e+00,1.409209044346654771e+01,1.112643123340710005e+01,-1.449330928519568928e+01
-7.518850836344166400e-01,2.364657738365567585e-01,1.105771116914718100e+01,6.112114295437948819e+00,-1.367075301327110104e+01
