0.000000000000000000e+00,4.511630535125732422e-01
0.000000000000000000e+00,5.179013013839721680e-01
0.000000000000000000e+00,9.464630484580993652e-01
0.000000000000000000e+00,8.380842208862304688e-01
0.000000000000000000e+00,1.206488013267517090e-01
0.000000000000000000e+00,2.716575860977172852e-01
0.000000000000000000e+00,4.995100498199462891e-01
0.000000000000000000e+00,6.380820274353027344e-02
0.000000000000000000e+00,9.325700402259826660e-01
0.000000000000000000e+00,9.592931866645812988e-01
0.000000000000000000e+00,6.696912646293640137e-01
0.000000000000000000e+00,7.802522182464599609e-02
0.000000000000000000e+00,8.111780881881713867e-01
0.000000000000000000e+00,6.806461215019226074e-01
0.000000000000000000e+00,2.957671880722045898e-01
0.000000000000000000e+00,2.649366259574890137e-01
0.000000000000000000e+00,6.836321949958801270e-01
0.000000000000000000e+00,5.887872576713562012e-01
0.000000000000000000e+00,8.923687338829040527e-01
0.000000000000000000e+00,3.386672139167785645e-01
0.000000000000000000e+00,7.846277356147766113e-01
0.000000000000000000e+00,4.987759590148925781e-01
0.000000000000000000e+00,4.658927321434020996e-01
0.000000000000000000e+00,5.833197832107543945e-01
0.000000000000000000e+00,7.806733250617980957e-01
0.000000000000000000e+00,8.920424580574035645e-01
0.000000000000000000e+00,3.147795796394348145e-01
0.000000000000000000e+00,1.102210283279418945e-01
0.000000000000000000e+00,3.763684034347534180e-01
0.000000000000000000e+00,1.787281036376953125e-02
0.000000000000000000e+00,4.261143803596496582e-01
0.000000000000000000e+00,6.612113118171691895e-01
0.000000000000000000e+00,4.675292968750000000e-02
0.000000000000000000e+00,4.381281733512878418e-01
0.000000000000000000e+00,7.191373705863952637e-01
0.000000000000000000e+00,2.597283720970153809e-01
0.000000000000000000e+00,6.728841066360473633e-01
0.000000000000000000e+00,1.210567951202392578e-01
0.000000000000000000e+00,2.973890304565429688e-01
0.000000000000000000e+00,8.479461073875427246e-01
0.000000000000000000e+00,2.540616393089294434e-01
0.000000000000000000e+00,7.692246437072753906e-01
0.000000000000000000e+00,2.221104502677917480e-01
0.000000000000000000e+00,8.272182941436767578e-01
0.000000000000000000e+00,2.889904975891113281e-01
0.000000000000000000e+00,2.480040788650512695e-01
