-7.292014478564187385e+00,1.553737138042154520e+00,-1.181888340888741062e+01,-7.541908741466576416e+00
-9.089848890133122694e+00,2.119555466256201726e+00,-1.456402368078717835e+01,-9.121879707466602483e+00
-1.171400019318686248e+01,2.074490212866993755e+00,-1.909120112284935544e+01,-1.274361779019939078e+01
-1.194206424538443301e+01,2.504035045880807164e+00,-1.923510635717809691e+01,-1.240559608269543013e+01
-1.184533860669154492e+01,2.390343820336469527e+00,-1.913640397251366210e+01,-1.242065213206650931e+01
-1.171289955510773240e+01,2.529348098198539230e+00,-1.882872793349858398e+01,-1.203454924883672383e+01
-1.227010247229032380e+01,2.435919635166300612e+00,-1.983774256874193043e+01,-1.294931518461367403e+01
-1.297427120530821121e+01,2.401956260549005240e+00,-2.105637474291275169e+01,-1.393581886475202936e+01
-1.175171494184687759e+01,3.239364723621657394e+00,-1.981719543467647782e+01,-1.170457434325998669e+01
-1.284365027717481844e+01,3.982294625539520627e+00,-2.340171814969207276e+01,-1.310003047824267242e+01
-1.343187448621376845e+01,5.382909643622160623e+00,-2.608579031508785917e+01,-1.379013756840399552e+01
-1.351270486148880856e+01,4.306005102360296100e+00,-2.437336509551779429e+01,-1.353857111139869751e+01
-1.322754917640406447e+01,3.009171726273833336e+00,-2.278535957528433187e+01,-1.418126535754576700e+01
-1.262785518159320297e+01,2.843393382201750086e+00,-2.020123534515207098e+01,-1.279693085276583275e+01
-1.239018897963319432e+01,2.507702608932762534e+00,-1.988014140049995504e+01,-1.292315432448774892e+01
-1.001316043752837182e+01,2.279986577521267321e+00,-1.604358989588092754e+01,-1.010553296237108434e+01
-1.105498374454785449e+01,2.142703182443484788e+00,-1.792131386500980739e+01,-1.173762156489932806e+01
-1.203543982663268963e+01,2.462838827071327508e+00,-1.941917020940808669e+01,-1.259385438578855698e+01
-1.213171652398017919e+01,2.336343772773660454e+00,-1.965797345435306198e+01,-1.290632312571897522e+01
-1.004072641300554736e+01,2.141826960235588828e+00,-1.618000141092496591e+01,-1.037414321123181082e+01
-9.779349350207086289e+00,2.047519052291836505e+00,-1.578732997305279362e+01,-1.013892516173451774e+01
-1.134071832429243898e+01,2.582533349813937118e+00,-1.815911537558371336e+01,-1.145078158386571054e+01
-1.543258778775541984e+01,2.839710207572603284e+00,-2.503546364907769117e+01,-1.660436077645249497e+01
-1.780831046292207986e+01,3.537053700271471257e+00,-2.871207251094465818e+01,-1.876918617197418371e+01
-1.882666298774120506e+01,3.676059509564345351e+00,-3.037128616064491737e+01,-1.990777939148505027e+01
-1.956904970307290981e+01,3.887173477953842937e+00,-3.141014448022051653e+01,-2.055135387913859191e+01
-1.577142923881068270e+01,3.203591350942621485e+00,-2.539210002507812547e+01,-1.648534579577570014e+01
-1.143521244525732250e+01,2.457212125278970483e+00,-1.839112188903069978e+01,-1.177071160995846633e+01
-9.864902836274710651e+00,1.916294595228342112e+00,-1.600818534642366586e+01,-1.047550747163649731e+01
-8.468384714733856455e+00,1.854741796291677236e+00,-1.364568334343608491e+01,-8.684830556866723228e+00
-7.916216800579893409e+00,1.651335873265134424e+00,-1.281547047587023513e+01,-8.237185254403017964e+00
-7.878630494951020857e+00,1.738196606298161084e+00,-1.270065511522398616e+01,-8.058519065625580069e+00
-8.765428233305158301e+00,1.810273896303660868e+00,-1.418133485818973405e+01,-9.152964256084082706e+00
-1.056486544171911390e+01,2.123916229992469429e+00,-1.709084863074890848e+01,-1.110082402595404716e+01
-1.228646222211292027e+01,2.676984125409480164e+00,-1.972780091442829331e+01,-1.259540027289722985e+01
-1.333289040642183387e+01,2.422261065157677251e+00,-2.167016095158945888e+01,-1.440855416528749089e+01
-1.274855457772536305e+01,2.580469657539902872e+00,-2.057657571702630150e+01,-1.336850223873479671e+01
-1.227350157971185673e+01,2.715523954145552921e+00,-1.967395673546302604e+01,-1.249565464671600168e+01
-1.208929548044909374e+01,2.288903161293263100e+00,-1.948489844908396051e+01,-1.286752002992857769e+01
-1.011394929755886096e+01,2.192912251156283077e+00,-1.628299053750917125e+01,-1.038773149413250607e+01
-1.462032689529818974e+01,2.837208170925352935e+00,-2.364833996206942501e+01,-1.551176616804749742e+01
-1.029538924830718116e+01,1.944656983279375417e+00,-1.674672939325347798e+01,-1.102285068747150198e+01
-1.132653235618742293e+01,2.238320301922540168e+00,-1.833730863286685775e+01,-1.197765236316045545e+01
-1.155077909430644034e+01,2.289623286570737548e+00,-1.870324512604508982e+01,-1.220023182072078960e+01
-9.969780859004959694e+00,1.900287731838096850e+00,-1.620395112872408205e+01,-1.063636893765136193e+01
-9.061850107206039340e+00,1.859633574235132203e+00,-1.466785601117305227e+01,-9.480197258228811208e+00
-8.878959270027820594e+00,1.852784792735030717e+00,-1.435800840641163845e+01,-9.240393513063084541e+00
-1.279046616300804295e+01,2.768684692524635338e+00,-2.054825045679487161e+01,-1.311247999545875409e+01
-3.897258446321608716e+01,9.293386118502997562e+00,-6.329610133584574783e+01,-3.936964042350704318e+01
-1.412346975861059306e+01,2.786269563077367728e+00,-2.279761003301003441e+01,-1.489878922484068902e+01
-1.179731082911778195e+01,2.433009518263107740e+00,-1.900855374075295501e+01,-1.227155954682801209e+01
