0.000000000000000000e+00,2.372151017189025879e-01
0.000000000000000000e+00,7.945058941841125488e-01
0.000000000000000000e+00,1.232108473777770996e-01
0.000000000000000000e+00,9.177219271659851074e-01
0.000000000000000000e+00,2.783757448196411133e-01
0.000000000000000000e+00,8.213938474655151367e-01
0.000000000000000000e+00,8.328735828399658203e-02
0.000000000000000000e+00,9.517525434494018555e-01
0.000000000000000000e+00,6.316325664520263672e-01
0.000000000000000000e+00,8.772404193878173828e-01
0.000000000000000000e+00,9.542415142059326172e-01
0.000000000000000000e+00,1.552128195762634277e-01
0.000000000000000000e+00,4.877907633781433105e-01
0.000000000000000000e+00,4.372442960739135742e-01
0.000000000000000000e+00,4.150397777557373047e-01
0.000000000000000000e+00,5.751188993453979492e-01
0.000000000000000000e+00,9.405809044837951660e-01
0.000000000000000000e+00,8.494158983230590820e-01
0.000000000000000000e+00,6.811268925666809082e-01
0.000000000000000000e+00,3.256785869598388672e-01
0.000000000000000000e+00,4.936443567276000977e-01
0.000000000000000000e+00,4.872861504554748535e-01
0.000000000000000000e+00,1.552216410636901855e-01
0.000000000000000000e+00,7.250056266784667969e-01
0.000000000000000000e+00,7.086097002029418945e-01
0.000000000000000000e+00,7.056379318237304688e-01
0.000000000000000000e+00,5.608116388320922852e-01
0.000000000000000000e+00,6.124341487884521484e-02
0.000000000000000000e+00,8.065766096115112305e-01
0.000000000000000000e+00,1.224362254142761230e-01
0.000000000000000000e+00,9.091992378234863281e-01
0.000000000000000000e+00,8.234927058219909668e-01
0.000000000000000000e+00,2.273399829864501953e-01
0.000000000000000000e+00,4.938719272613525391e-01
0.000000000000000000e+00,1.777219176292419434e-01
0.000000000000000000e+00,9.317939877510070801e-01
0.000000000000000000e+00,9.401831030845642090e-01
0.000000000000000000e+00,1.109281778335571289e-01
0.000000000000000000e+00,3.896031975746154785e-01
0.000000000000000000e+00,1.949647068977355957e-01
0.000000000000000000e+00,9.629733562469482422e-01
0.000000000000000000e+00,8.903520703315734863e-01
0.000000000000000000e+00,4.789223670959472656e-01
0.000000000000000000e+00,6.205603480339050293e-01
0.000000000000000000e+00,9.899904727935791016e-01
0.000000000000000000e+00,7.480856180191040039e-01
0.000000000000000000e+00,4.106198549270629883e-01
0.000000000000000000e+00,3.378449678421020508e-01
0.000000000000000000e+00,4.871352314949035645e-01
0.000000000000000000e+00,9.659305214881896973e-01
1.000000000000000000e+00,4.121659398078918457e-01
0.000000000000000000e+00,5.218940973281860352e-01
0.000000000000000000e+00,3.357556462287902832e-01
0.000000000000000000e+00,1.920408010482788086e-02
0.000000000000000000e+00,4.657322168350219727e-02
0.000000000000000000e+00,1.783078908920288086e-01
0.000000000000000000e+00,6.622618436813354492e-01
0.000000000000000000e+00,7.195490598678588867e-01
0.000000000000000000e+00,3.513179421424865723e-01
0.000000000000000000e+00,1.777225136756896973e-01
0.000000000000000000e+00,4.174057245254516602e-01
0.000000000000000000e+00,9.753842949867248535e-01
0.000000000000000000e+00,1.493513584136962891e-01
0.000000000000000000e+00,1.691299080848693848e-01
0.000000000000000000e+00,9.355643987655639648e-01
0.000000000000000000e+00,5.036910772323608398e-01
0.000000000000000000e+00,6.228673458099365234e-01
0.000000000000000000e+00,2.867872118949890137e-01
0.000000000000000000e+00,2.634965181350708008e-01
0.000000000000000000e+00,5.597772002220153809e-01
0.000000000000000000e+00,1.093814969062805176e-01
0.000000000000000000e+00,8.516157865524291992e-01
0.000000000000000000e+00,1.342034935951232910e-01
0.000000000000000000e+00,8.850001692771911621e-01
0.000000000000000000e+00,9.517499208450317383e-01
0.000000000000000000e+00,1.429137587547302246e-01
0.000000000000000000e+00,7.170235514640808105e-01
0.000000000000000000e+00,2.809997200965881348e-01
0.000000000000000000e+00,5.809828042984008789e-01
0.000000000000000000e+00,1.270934939384460449e-01
0.000000000000000000e+00,3.365132808685302734e-01
0.000000000000000000e+00,8.485561609268188477e-01
0.000000000000000000e+00,5.949924588203430176e-01
0.000000000000000000e+00,4.012107253074645996e-01
0.000000000000000000e+00,6.955429315567016602e-01
0.000000000000000000e+00,9.740934967994689941e-01
0.000000000000000000e+00,4.840292334556579590e-01
0.000000000000000000e+00,5.755841732025146484e-03
0.000000000000000000e+00,7.929949760437011719e-01
0.000000000000000000e+00,3.622098565101623535e-01
0.000000000000000000e+00,1.920542120933532715e-01
0.000000000000000000e+00,8.571838736534118652e-01
0.000000000000000000e+00,5.217967629432678223e-01
0.000000000000000000e+00,3.589013218879699707e-01
0.000000000000000000e+00,3.984661102294921875e-01
0.000000000000000000e+00,4.431602358818054199e-01
0.000000000000000000e+00,9.371781349182128906e-01
0.000000000000000000e+00,2.773028612136840820e-01
0.000000000000000000e+00,2.966359257698059082e-01
0.000000000000000000e+00,2.143301963806152344e-01
0.000000000000000000e+00,8.860962986946105957e-01
0.000000000000000000e+00,8.093177080154418945e-01
0.000000000000000000e+00,7.570472955703735352e-01
0.000000000000000000e+00,6.163921952247619629e-01
