0.000000000000000000e+00,9.405108690261840820e-01
0.000000000000000000e+00,6.457074880599975586e-01
0.000000000000000000e+00,3.088919520378112793e-01
0.000000000000000000e+00,8.764612078666687012e-01
0.000000000000000000e+00,3.649744987487792969e-01
0.000000000000000000e+00,9.785072803497314453e-01
0.000000000000000000e+00,4.944846630096435547e-01
0.000000000000000000e+00,1.646983623504638672e-01
0.000000000000000000e+00,9.359335899353027344e-01
0.000000000000000000e+00,1.426811814308166504e-01
0.000000000000000000e+00,2.726459503173828125e-01
0.000000000000000000e+00,9.797394275665283203e-03
0.000000000000000000e+00,5.953853130340576172e-01
0.000000000000000000e+00,6.659044027328491211e-01
0.000000000000000000e+00,6.176388859748840332e-01
0.000000000000000000e+00,9.964358210563659668e-01
0.000000000000000000e+00,2.924861907958984375e-01
0.000000000000000000e+00,8.490296602249145508e-01
0.000000000000000000e+00,8.695085048675537109e-01
0.000000000000000000e+00,7.136135101318359375e-01
0.000000000000000000e+00,5.708664655685424805e-01
0.000000000000000000e+00,1.674026846885681152e-01
0.000000000000000000e+00,9.741234779357910156e-01
0.000000000000000000e+00,9.944421052932739258e-02
0.000000000000000000e+00,9.164465069770812988e-01
0.000000000000000000e+00,1.160327792167663574e-01
0.000000000000000000e+00,6.318274736404418945e-01
0.000000000000000000e+00,2.817764282226562500e-01
0.000000000000000000e+00,2.211235761642456055e-01
0.000000000000000000e+00,9.539425373077392578e-03
0.000000000000000000e+00,6.486324667930603027e-01
0.000000000000000000e+00,5.640190839767456055e-01
0.000000000000000000e+00,8.258364200592041016e-01
0.000000000000000000e+00,6.473025083541870117e-01
0.000000000000000000e+00,7.111238241195678711e-01
0.000000000000000000e+00,1.906748414039611816e-01
0.000000000000000000e+00,4.959639310836791992e-01
0.000000000000000000e+00,4.490576982498168945e-01
0.000000000000000000e+00,5.620016455650329590e-01
0.000000000000000000e+00,7.868164777755737305e-02
0.000000000000000000e+00,7.691969275474548340e-01
0.000000000000000000e+00,7.816208004951477051e-01
0.000000000000000000e+00,4.699026942253112793e-01
0.000000000000000000e+00,9.272699356079101562e-01
0.000000000000000000e+00,9.466109275817871094e-01
0.000000000000000000e+00,2.265775203704833984e-01
0.000000000000000000e+00,6.949506402015686035e-01
0.000000000000000000e+00,1.172124743461608887e-01
0.000000000000000000e+00,7.301155924797058105e-01
0.000000000000000000e+00,7.783015966415405273e-01
0.000000000000000000e+00,4.240807294845581055e-01
0.000000000000000000e+00,4.756433963775634766e-01
0.000000000000000000e+00,9.355939030647277832e-01
0.000000000000000000e+00,5.271282792091369629e-01
0.000000000000000000e+00,7.323502898216247559e-01
0.000000000000000000e+00,7.494016885757446289e-01
0.000000000000000000e+00,7.350783944129943848e-01
